season,week,home_team,away_team,home_points,away_points,neutral,conference_game,home_conference,away_conference
2025,2,Southern Arkansas,Oklahoma Baptist,49,14,False,True,Great American,Great American
2025,2,Southwestern Oklahoma State,Arkansas Tech,10,32,False,True,Great American,Great American
2025,2,Southeastern Oklahoma State,Arkansas Monticello,44,13,False,True,Great American,Great American
2025,2,Millersville,Frostburg State,34,42,False,False,Pennsylvania State Athletic,Mountain East
2025,2,Valley City State,Augsburg,27,0,True,False,,Minnesota
2025,2,Heidelberg,Hiram,65,27,False,False,Ohio,Presidents'
2025,2,Northwestern (OK),Harding,7,49,False,True,Great American,Great American
2025,2,East Stroudsburg,Pace,31,12,False,False,Pennsylvania State Athletic,Northeast 10
2025,2,Kutztown,Assumption,51,14,False,False,Pennsylvania State Athletic,Northeast 10
2025,2,East Central,Ouachita Baptist,24,22,False,True,Great American,Great American
2025,2,CSU Pueblo,Fort Hays,35,36,False,False,Rocky Mountain,Mid America
2025,2,Illinois College,Greenville,28,9,False,False,Midwest,Upper Midwest
2025,2,West Texas,Colorado School of Mines,31,33,False,False,Lone Star,Rocky Mountain
2025,2,Howard Payne,Pacific (OR),21,13,False,False,American Southwest,Northwest
2025,2,Cornell (IA),Coe,6,62,False,False,Midwest,American Rivers
2025,2,Texas Lutheran,Trinity (TX),14,26,False,False,Southern Collegiate Athletic,Southern Athletic
2025,2,Belhaven,Millsaps,50,24,False,False,USA South,Southern Athletic
2025,2,Curry,Bridgewater State,35,28,False,False,Commonwealth Coast,MSCAC
2025,2,Merchant Marine,Montclair State,29,15,False,False,NEWMAC,New Jersey
2025,2,Franklin Pierce,Slippery Rock,13,24,False,False,Northeast 10,Pennsylvania State Athletic
2025,2,Gallaudet,Albright,7,9,False,False,Old Dominion,Mid Atlantic
2025,2,Randolph Macon,Dickinson,48,34,False,False,Old Dominion,Centennial
2025,2,Thiel,Concordia (WI),8,27,False,False,Presidents',NACC
2025,2,Gettysburg,Juniata,30,31,False,False,Centennial,Landmark Conference
2025,2,Fitchburg State,Dean,49,14,False,False,MSCAC,MSCAC
2025,2,Mass Maritime,SUNY Maritime,14,21,False,False,MSCAC,NEWMAC
2025,2,Alfred,Hobart,28,23,False,False,Empire 8,Liberty League
2025,2,St. Lawrence,Norwich,19,3,False,False,Liberty League,NEWMAC
2025,2,Muhlenberg,Moravian,38,19,False,False,Centennial,Landmark Conference
2025,2,Louisville,James Madison,28,14,False,False,ACC,Sun Belt
2025,2,Catholic,McDaniel,10,7,False,False,Landmark Conference,Centennial
2025,2,Northwestern,Western Illinois,42,7,False,False,Big Ten,OVC-Big South
2025,2,Alvernia,Ursinus,17,41,False,False,Mid Atlantic,Centennial
2025,2,Maryland,Northern Illinois,20,9,False,False,Big Ten,Mid-American
2025,2,Boise State,Eastern Washington,51,14,False,False,Mountain West,Big Sky
2025,2,FDU Florham,St. John Fisher,0,21,False,False,Mid Atlantic,Empire 8
2025,2,Northwood,Northern Michigan,23,18,False,False,Great Midwest Athletic,GLIAC
2025,2,Washington & Jefferson,Utica,31,49,False,False,Presidents',Empire 8
2025,2,Eastern,Anna Maria College,46,7,False,False,Mid Atlantic,MSCAC
2025,2,Endicott,Misericordia,31,21,False,False,Commonwealth Coast,Mid Atlantic
2025,2,Westfield State,Vermont State Castleton,12,16,False,True,MSCAC,New Jersey
2025,2,Susquehanna,Union,33,14,False,False,Landmark Conference,Liberty League
2025,2,Hartwick,Maine Maritime,56,7,False,False,Empire 8,Commonwealth Coast
2025,2,Pittsburgh,Central Michigan,45,17,False,False,ACC,Mid-American
2025,2,Minnesota,Northwestern State,66,0,False,False,Big Ten,Southland
2025,2,Framingham State,Husson,13,40,False,False,MSCAC,Commonwealth Coast
2025,2,SUNY Cortland,Grove City,14,31,False,False,Empire 8,Presidents'
2025,2,Rochester (NY),Olivet,38,17,False,False,Liberty League,Michigan
2025,2,SMU,Baylor,45,48,False,False,ACC,Big 12
2025,2,Bethany (WV),Sewanee,6,41,False,False,Presidents',Southern Athletic
2025,2,Western New England,Springfield,23,22,False,False,Commonwealth Coast,NEWMAC
2025,2,Penn State,Florida International,34,0,False,False,Big Ten,Conference USA
2025,2,Jacksonville State,Liberty,34,24,False,True,Conference USA,Conference USA
2025,2,Oberlin,Calvin,6,88,False,False,North Coast,Michigan
2025,2,Bentley,West Chester,13,30,False,False,Northeast 10,Pennsylvania State Athletic
2025,2,West Virginia State,Barton,28,14,False,False,Mountain East,Carolinas
2025,2,New England,Coast Guard,56,49,False,False,Commonwealth Coast,NEWMAC
2025,2,Salve Regina,UMass Dartmouth,34,13,False,False,NEWMAC,MSCAC
2025,2,Concordia Chicago,Minnesota Morris,17,16,False,False,NACC,Upper Midwest
2025,2,Syracuse,UConn,27,20,False,False,ACC,FBS Independents
2025,2,Lehigh,Sacred Heart,28,10,False,False,Patriot,FCS Independents
2025,2,Duquesne,Lincoln (PA),55,14,False,False,NEC,CIAA
2025,2,Anderson (IN),Alfred State,7,6,False,False,Heartland,Empire 8
2025,2,Iowa State,Iowa,16,13,False,False,Big 12,Big Ten
2025,2,Texas Tech,Kent State,62,14,False,False,Big 12,Mid-American
2025,2,Mercyhurst,New Haven,48,14,False,False,NEC,NEC
2025,2,NC State,Virginia,35,31,False,False,ACC,ACC
2025,2,Central Connecticut,American International,34,7,False,False,NEC,Northeast 10
2025,2,Dayton,Thomas More,38,0,False,False,Pioneer,Great Midwest Athletic
2025,2,Delaware Valley,Hampden Sydney,9,38,False,False,Mid Atlantic,Old Dominion
2025,2,Otterbein,Ohio Wesleyan,28,65,False,False,Ohio,North Coast
2025,2,MIT,Nichols,46,13,False,False,NEWMAC,Commonwealth Coast
2025,2,New England College,Plymouth State,21,49,True,False,,MSCAC
2025,2,Florida State,East Texas A&M,77,3,False,False,ACC,Southland
2025,2,Indiana,Kennesaw State,56,9,False,False,Big Ten,Conference USA
2025,2,Duke,Illinois,19,45,False,False,ACC,Big Ten
2025,2,Johnson C. Smith,Valdosta State,28,16,False,False,CIAA,Gulf South
2025,2,Findlay,Indianapolis,38,35,False,False,Great Midwest Athletic,Great Lakes
2025,2,Texas,San José State,38,7,False,False,SEC,Mountain West
2025,2,Wilkes,King's,19,16,False,False,Landmark Conference,Mid Atlantic
2025,2,Texas A&M,Utah State,44,22,False,False,SEC,Mountain West
2025,2,Merrimack,Saint Anselm,31,6,False,False,FCS Independents,Northeast 10
2025,2,Kentucky Wesleyan,West Florida,7,28,False,False,Great Midwest Athletic,Gulf South
2025,2,Lawrence,Martin Luther,14,33,False,False,Midwest,Upper Midwest
2025,2,Delaware State,UAlbany,37,32,False,False,MEAC,Coastal Athletic
2025,2,Shippensburg,Bowie State,7,23,False,False,Pennsylvania State Athletic,CIAA
2025,2,Stonehill,Lafayette,26,42,False,False,NEC,Patriot
2025,2,McKendree,Hillsdale,17,22,False,False,Great Lakes,Great Midwest Athletic
2025,2,Butler,Truman State,37,27,False,False,Pioneer,Great Lakes
2025,2,Chowan,West Alabama,28,38,False,True,Carolinas,Gulf South
2025,2,Widener,Geneva,44,18,False,False,Mid Atlantic,Presidents'
2025,2,Georgetown,Wagner,31,20,False,False,Patriot,NEC
2025,2,Indiana State,Eastern Illinois,38,14,False,False,MVFC,OVC-Big South
2025,2,Tennessee Tech,Chattanooga,45,17,False,False,OVC-Big South,Southern
2025,2,Shenandoah,Methodist,25,6,False,False,Old Dominion,USA South
2025,2,Mount Union,Wheaton (IL),37,29,False,False,Ohio,CCIW
2025,2,Chicago,Carnegie Mellon,0,20,False,False,Midwest,Presidents'
2025,2,Christopher Newport,Trine,38,7,False,False,New Jersey,Michigan
2025,2,Emory & Henry,Catawba,35,7,False,True,South Atlantic,South Atlantic
2025,2,Lycoming,The College of New Jersey,24,27,False,False,Landmark Conference,New Jersey
2025,2,Brevard,Kentucky Christian,20,41,False,False,USA South,
2025,2,Waynesburg,John Carroll,14,48,False,False,Presidents',Ohio
2025,2,Bluefield State,Concord,38,31,False,False,CIAA,Mountain East
2025,2,Ithaca,Johns Hopkins,14,42,False,False,Liberty League,Centennial
2025,2,Rowan,Case Western Reserve,17,17,False,False,New Jersey,Presidents'
2025,2,Manchester,Westminster (MO),14,21,False,False,Heartland,Upper Midwest
2025,2,Wisconsin River Falls,Alma,45,33,False,False,Wisconsin,Michigan
2025,2,Washington and Lee,Salisbury,21,42,False,False,Old Dominion,New Jersey
2025,2,Kean,SUNY Morrisville,17,14,False,False,New Jersey,Empire 8
2025,2,West Liberty,Seton Hill,21,42,False,False,Mountain East,Pennsylvania State Athletic
2025,2,Marist,Bucknell,23,34,False,False,Pioneer,Patriot
2025,2,Saint Vincent,Hilbert,28,7,False,False,Presidents',Empire 8
2025,2,Anderson (SC),Erskine,35,7,False,False,South Atlantic,Carolinas
2025,2,VMI,Ferrum,42,7,False,False,Southern,Carolinas
2025,2,Franklin,Ohio Northern,27,20,False,False,Heartland,Ohio
2025,2,Wisconsin Stout,Dubuque,38,35,False,False,Wisconsin,American Rivers
2025,2,Youngstown State,Robert Morris,56,17,False,False,MVFC,NEC
2025,2,Allegheny,Denison,24,35,False,False,Presidents',North Coast
2025,2,Wake Forest,Western Carolina,42,10,False,False,ACC,Southern
2025,2,Lake Erie,Ferris State,6,63,False,False,Great Midwest Athletic,GLIAC
2025,2,Illinois Wesleyan,Central College,18,27,False,False,CCIW,American Rivers
2025,2,Hendrix,Maryville (TN),14,40,False,False,Southern Athletic,USA South
2025,2,Luther,Millikin,3,33,False,False,American Rivers,CCIW
2025,2,Furman,Presbyterian,38,39,False,False,Southern,Pioneer
2025,2,Temple,Howard,55,7,False,False,American Athletic,MEAC
2025,2,St. Olaf,Northwestern (MN),32,7,False,False,Minnesota,Upper Midwest
2025,2,Hamline,Crown,28,21,False,False,Minnesota,Upper Midwest
2025,2,Wisconsin Lutheran,St. Scholastica,27,41,False,False,NACC,Minnesota
2025,2,Winona State,Bemidji State,21,17,False,True,Northern Sun,Northern Sun
2025,2,Roosevelt,Quincy,23,21,False,False,GLIAC,Great Lakes
2025,2,Augustana (SD),Jamestown,37,7,False,False,Northern Sun,Northern Sun
2025,2,Wittenberg,Baldwin Wallace,13,31,False,False,North Coast,Ohio
2025,2,Wisconsin Whitewater,Carleton,45,14,False,False,Wisconsin,Minnesota
2025,2,Washburn,Northwest Missouri State,7,34,False,True,Mid America,Mid America
2025,2,Benedictine (IL),Buena Vista,35,0,False,False,NACC,American Rivers
2025,2,Minnesota State,Minot State,34,16,False,True,Northern Sun,Northern Sun
2025,2,Wisconsin Stevens Point,Albion,28,21,False,False,Wisconsin,Michigan
2025,2,Saginaw Valley State,Gannon,49,28,False,False,GLIAC,Pennsylvania State Athletic
2025,2,Kentucky State,Albany State,21,49,False,True,SIAC,SIAC
2025,2,Loras,Hope,0,62,False,False,American Rivers,Michigan
2025,2,Rockford,Beloit,19,15,False,False,NACC,Midwest
2025,2,Aurora,Wisconsin Platteville,0,41,False,False,NACC,Wisconsin
2025,2,St. Norbert,Wabash,21,55,False,False,NACC,North Coast
2025,2,Grinnell,Macalester,15,20,False,False,Midwest,Minnesota
2025,2,Tennessee State,North Dakota State,3,59,False,False,OVC-Big South,MVFC
2025,2,Clark Atlanta,Florida Memorial University,17,12,False,False,SIAC,
2025,2,Willamette,Pomona Pitzer,17,41,False,False,Northwest,So. Cal.
2025,2,New Mexico,Idaho State,32,22,False,False,Mountain West,Big Sky
2025,2,Lane College,Lincoln (MO),15,27,False,False,SIAC,Great Lakes
2025,2,Colorado,Delaware,31,7,False,False,Big 12,Conference USA
2025,2,Clemson,Troy,27,16,False,False,ACC,Sun Belt
2025,2,Buffalo,Saint Francis,45,6,False,False,Mid-American,NEC
2025,2,Western Michigan,North Texas,30,33,False,False,Mid-American,American Athletic
2025,2,Kentucky,Ole Miss,23,30,False,True,SEC,SEC
2025,2,Oregon,Oklahoma State,69,3,False,False,Big Ten,Big 12
2025,2,Georgia Tech,Gardner-Webb,59,12,False,False,ACC,OVC-Big South
2025,2,Ohio State,Grambling,70,0,False,False,Big Ten,SWAC
2025,2,Cincinnati,Bowling Green,34,20,False,False,Big 12,Mid-American
2025,2,Rutgers,Miami (OH),45,17,False,False,Big Ten,Mid-American
2025,2,Navy,UAB,38,24,False,True,American Athletic,American Athletic
2025,2,Samford,The Citadel,13,40,False,True,Southern,Southern
2025,2,UTSA,Texas State,36,43,False,False,American Athletic,Sun Belt
2025,2,App State,Lindenwood,20,13,False,False,Sun Belt,OVC-Big South
2025,2,Oregon State,Fresno State,27,36,False,False,Pac-12,Mountain West
2025,2,Missouri,Kansas,42,31,False,False,SEC,Big 12
2025,2,Massachusetts,Bryant,26,27,False,False,Mid-American,Coastal Athletic
2025,2,Tennessee,East Tennessee State,72,17,False,False,SEC,Southern
2025,2,Georgia,Austin Peay,28,6,False,False,SEC,UAC
2025,2,Linfield,Wisconsin Oshkosh,14,31,False,False,Northwest,Wisconsin
2025,2,Wyoming,Northern Iowa,31,7,False,False,Mountain West,MVFC
2025,2,Edward Waters,Miles,46,14,False,True,SIAC,SIAC
2025,2,Puget Sound,Lewis & Clark,20,56,False,True,Northwest,Northwest
2025,2,Cal Lutheran,Pacific Lutheran,18,15,False,False,So. Cal.,Northwest
2025,2,Idaho,St. Thomas (MN),37,30,False,False,Big Sky,Pioneer
2025,2,Wisconsin,Middle Tennessee,42,10,False,False,Big Ten,Conference USA
2025,2,Ohio,West Virginia,17,10,False,False,Mid-American,Big 12
2025,2,Whitworth,Gustavus Adolphus,23,10,False,False,Northwest,Minnesota
2025,2,Western Oregon,Southern Oregon,27,7,False,False,Lone Star,
2025,2,Florida,South Florida,16,18,False,False,SEC,American Athletic
2025,2,Southern Miss,Jackson State,38,20,False,False,Sun Belt,SWAC
2025,2,Nevada,Sacramento State,20,17,False,False,Mountain West,Big Sky
2025,2,Western Connecticut State,William Paterson,21,20,False,False,Landmark Conference,New Jersey
2025,2,Northern Arizona,Utah Tech,38,31,False,False,Big Sky,UAC
2025,2,Arkansas,Arkansas State,56,14,True,False,SEC,Sun Belt
2025,2,Elon,Davidson,55,7,False,False,Coastal Athletic,Pioneer
2025,2,East Carolina,Campbell,56,3,False,False,American Athletic,Coastal Athletic
2025,2,Utah,Cal Poly,63,9,False,False,Big 12,Big Sky
2025,2,California,Texas Southern,35,3,False,False,ACC,SWAC
2025,2,Florida Atlantic,Florida A&M,56,14,False,False,American Athletic,SWAC
2025,2,Marshall,Missouri State,20,21,False,False,Sun Belt,Conference USA
2025,2,Southern Virginia,Apprentice School,27,6,False,False,USA South,Independent DIII
2025,2,Hampton,Elizabeth City State,27,20,False,False,Coastal Athletic,CIAA
2025,2,Stony Brook,Rhode Island,17,31,False,True,Coastal Athletic,Coastal Athletic
2025,2,Southwest Minnesota State,Minnesota St Moorhead,3,51,False,True,Northern Sun,Northern Sun
2025,2,Savannah State,Shorter,13,0,False,False,SIAC,Carolinas
2025,2,Eastern Kentucky,Houston Christian,20,10,False,False,UAC,Southland
2025,2,UVA Wise,Newberry,24,31,False,True,South Atlantic,South Atlantic
2025,2,UNC Pembroke,Fayetteville State,31,24,False,False,Carolinas,CIAA
2025,2,Old Dominion,North Carolina Central,54,6,False,False,Sun Belt,MEAC
2025,2,Wheeling,Walsh,15,31,False,False,Mountain East,Great Midwest Athletic
2025,2,Tusculum,Lenoir Rhyne,7,28,False,True,South Atlantic,South Atlantic
2025,2,Berry,Huntingdon,58,28,False,False,Southern Athletic,USA South
2025,2,Allen,Livingstone,17,28,False,False,SIAC,CIAA
2025,2,WPI,Rensselaer,9,26,False,False,NEWMAC,Liberty League
2025,2,Wofford,Richmond,10,14,False,False,Southern,Patriot
2025,2,Lock Haven,Glenville State,16,13,False,False,Pennsylvania State Athletic,Mountain East
2025,2,Wilmington (OH),Wooster,59,35,False,False,Ohio,North Coast
2025,2,New Hampshire,Holy Cross,19,16,False,False,Coastal Athletic,Patriot
2025,2,Villanova,Colgate,24,17,False,False,Coastal Athletic,Patriot
2025,2,Stetson,Warner,59,13,False,False,Pioneer,
2025,2,Norfolk State,Virginia State,34,31,False,False,MEAC,CIAA
2025,2,William & Mary,Maine,28,27,False,True,Coastal Athletic,Coastal Athletic
2025,2,Fordham,Monmouth,28,49,False,False,Patriot,Coastal Athletic
2025,2,Mars Hill,Winston-Salem State,25,28,False,False,South Atlantic,CIAA
2025,2,Rice,Houston,9,35,False,False,American Athletic,Big 12
2025,2,Eastern Michigan,Long Island University,23,28,False,False,Mid-American,NEC
2025,2,South Alabama,Tulane,31,33,False,False,Sun Belt,American Athletic
2025,2,Kansas State,Army,21,24,False,False,Big 12,American Athletic
2025,2,Tarleton State,Mississippi Valley State,59,3,False,False,UAC,SWAC
2025,2,Alabama A&M,Alcorn State,41,31,False,True,SWAC,SWAC
2025,2,Nicholls,West Georgia,10,34,False,False,Southland,UAC
2025,2,Lamar,South Dakota,20,13,False,False,Southland,MVFC
2025,2,Central Arkansas,Arkansas-Pine Bluff,41,17,False,False,UAC,SWAC
2025,2,Valparaiso,Adrian,7,10,False,False,Pioneer,Michigan
2025,2,Southeast Missouri State,North Alabama,30,21,False,False,OVC-Big South,UAC
2025,2,Prairie View A&M,UT Rio Grande Valley,21,27,False,False,SWAC,Southland
2025,2,South Carolina,South Carolina State,38,10,False,False,SEC,MEAC
2025,2,Murray State,SE Louisiana,24,45,False,False,MVFC,Southland
2025,2,Southern,Alabama State,7,30,False,True,SWAC,SWAC
2025,2,Colorado State,Northern Colorado,21,17,False,False,Mountain West,Big Sky
2025,2,Georgia State,Memphis,16,38,False,False,Sun Belt,American Athletic
2025,2,Toledo,Western Kentucky,45,21,False,False,Mid-American,Conference USA
2025,2,Mary Hardin Baylor,Bethel University Tennessee,30,23,False,False,American Southwest,
2025,2,Bluffton,Kenyon,20,17,False,False,Heartland,North Coast
2025,2,Rose Hulman,DePauw,0,40,False,False,Heartland,North Coast
2025,2,Bridgewater,Stevenson,27,32,False,False,Old Dominion,Mid Atlantic
2025,2,Centre,Hanover,23,15,False,False,Southern Athletic,Heartland
2025,2,UCF,North Carolina A&T,68,7,False,False,Big 12,Coastal Athletic
2025,2,Guilford,Greensboro,7,21,False,False,Old Dominion,USA South
2025,2,Austin,Kalamazoo,10,14,False,False,Southern Collegiate Athletic,Michigan
2025,2,Charlotte,North Carolina,3,20,False,False,American Athletic,ACC
2025,2,Lakeland,Carthage,40,51,False,False,NACC,CCIW
2025,2,McMurry,Southwestern U,19,27,False,False,Southern Collegiate Athletic,Southern Athletic
2025,2,Tuskegee,Central State,33,0,False,True,SIAC,SIAC
2025,2,North Dakota,Portland State,50,20,False,False,MVFC,Big Sky
2025,2,Morgan State,Towson,22,27,False,False,MEAC,Coastal Athletic
2025,2,Southwest Baptist,Missouri Southern State,31,38,False,False,Great Lakes,Mid America
2025,2,Wayne State (NE),University of Mary,42,7,False,True,Northern Sun,Northern Sun
2025,2,Northeastern State,Missouri S&T,24,27,False,False,Independent DII,Great Lakes
2025,2,Grand Valley State,Black Hills State,48,36,False,False,GLIAC,Rocky Mountain
2025,2,Eureka,Knox,14,13,False,False,NACC,Midwest
2025,2,Ripon,North Park,19,35,False,False,Midwest,CCIW
2025,2,Simpson (IA),Augustana (IL),41,42,False,False,American Rivers,CCIW
2025,2,Delta State,North Greenville,41,9,False,True,Gulf South,Carolinas
2025,2,Miami,Bethune-Cookman,45,3,False,False,ACC,SWAC
2025,2,Angelo State,Emporia State,41,20,False,False,Lone Star,Mid America
2025,2,Muskingum,Mount St Joseph,27,33,False,False,Ohio,Heartland
2025,2,Illinois State,Morehead State,41,13,False,False,MVFC,Pioneer
2025,2,Sioux Falls,Northern State,42,28,False,True,Northern Sun,Northern Sun
2025,2,USC,Georgia Southern,59,20,False,False,Big Ten,Sun Belt
2025,2,Oklahoma,Michigan,24,13,False,False,SEC,Big Ten
2025,2,Concordia St. Paul,Minnesota Duluth,7,61,False,True,Northern Sun,Northern Sun
2025,2,Michigan State,Boston College,42,40,False,False,Big Ten,ACC
2025,2,Coastal Carolina,Charleston Southern,13,0,False,False,Sun Belt,OVC-Big South
2025,2,Mississippi State,Arizona State,24,20,False,False,SEC,Big 12
2025,2,Virginia Tech,Vanderbilt,20,44,False,False,ACC,SEC
2025,2,LSU,Louisiana Tech,23,7,False,False,SEC,Conference USA
2025,2,Nebraska,Akron,68,0,False,False,Big Ten,Mid-American
2025,2,Auburn,Ball State,42,3,False,False,SEC,Mid-American
2025,2,Purdue,Southern Illinois,34,17,False,False,Big Ten,MVFC
2025,2,Alabama,UL Monroe,73,0,False,False,SEC,Sun Belt
2025,2,Texas A&M-Kingsville,Lincoln (CA),60,12,False,False,Lone Star,Independent DII
2025,2,Colorado Mesa,Eastern New Mexico,28,7,False,False,Rocky Mountain,Lone Star
2025,2,East Texas Baptist,Lyon,47,8,False,False,American Southwest,Southern Collegiate Athletic
2025,2,Wartburg,Monmouth (IL),21,7,False,False,American Rivers,Midwest
2025,2,Louisiana,McNeese,34,10,False,False,Sun Belt,Southland
2025,2,Midwestern State,Western Colorado,13,38,False,False,Lone Star,Rocky Mountain
2025,2,Montana State,South Dakota State,24,30,False,False,Big Sky,MVFC
2025,2,Concordia (MN),Mayville State,17,6,False,False,Minnesota,
2025,2,UNLV,UCLA,30,23,False,False,Mountain West,Big Ten
2025,2,Central Oklahoma,Pittsburg State,27,24,False,True,Mid America,Mid America
2025,2,Nebraska Kearney,Chadron State,41,21,False,False,Mid America,Rocky Mountain
2025,2,Adams State,UT Permian Basin,7,41,False,False,Rocky Mountain,Lone Star
2025,2,New Mexico Highlands,Western New Mexico,69,55,False,False,Rocky Mountain,Lone Star
2025,2,Washington St. Louis,Rhodes,49,0,False,False,CCIW,Southern Athletic
2025,2,Abilene Christian,Stephen F. Austin,28,20,False,False,UAC,Southland
2025,2,Montana,Central Washington,42,17,False,False,Big Sky,Lone Star
2025,2,Lake Forest,Claremont Mudd Scripps,7,14,True,False,Midwest,So. Cal.
2025,2,Dakota State University,Nebraska Wesleyan,37,7,True,False,,American Rivers
2025,2,Point University,LaGrange,14,36,True,False,,USA South
2025,2,San Diego,Southern Utah,30,27,False,False,Pioneer,UAC
2025,2,UTEP,UT Martin,42,17,False,False,Conference USA,OVC-Big South
2025,2,New Mexico State,Tulsa,21,14,False,False,Conference USA,American Athletic
2025,2,Redlands,George Fox,10,7,False,False,So. Cal.,Northwest
2025,2,Arizona,Weber State,48,3,False,False,Big 12,Big Sky
2025,2,Phoenix,Fort Lewis,10,58,True,False,,Rocky Mountain
2025,2,Chapman,Hardin Simmons,30,37,False,False,So. Cal.,American Southwest
2025,2,BYU,Stanford,27,3,False,False,Big 12,ACC
2025,2,Washington State,San Diego State,36,13,False,False,Pac-12,Mountain West
2025,2,Washington,UC Davis,70,10,False,False,Big Ten,Big Sky
2025,2,Hawai'i,Sam Houston,37,20,False,False,Mountain West,Conference USA
2025,3,West Virginia Wesleyan,Ohio Dominican,0,31,False,False,Mountain East,Great Midwest Athletic
2025,3,Clark Atlanta,Fort Valley State,26,21,False,True,SIAC,SIAC
2025,3,Wake Forest,NC State,24,34,False,True,ACC,ACC
2025,3,Arkansas Tech,Northwestern (OK),44,0,False,True,Great American,Great American
2025,3,Harding,Southwestern Oklahoma State,55,0,False,True,Great American,Great American
2025,3,Central Missouri,CSU Pueblo,24,29,False,False,Mid America,Rocky Mountain
2025,3,Indiana,Indiana State,73,0,False,False,Big Ten,MVFC
2025,3,Syracuse,Colgate,66,24,False,False,ACC,Patriot
2025,3,Houston,Colorado,36,20,False,True,Big 12,Big 12
2025,3,Arizona,Kansas State,23,17,False,False,Big 12,Big 12
2025,3,UCLA,New Mexico,10,35,False,False,Big Ten,Mountain West
2025,3,Virginia,William & Mary,55,16,False,False,ACC,Coastal Athletic
2025,3,Baylor,Samford,42,7,False,False,Big 12,Southern
2025,3,St. John Fisher,St. Lawrence,28,23,False,False,Empire 8,Liberty League
2025,3,SUNY Cortland,Union,30,6,False,False,Empire 8,Liberty League
2025,3,Johns Hopkins,John Carroll,27,13,False,False,Centennial,Ohio
2025,3,Susquehanna,Bridgewater,56,17,False,False,Landmark Conference,Old Dominion
2025,3,Greensboro,Roanoke College,22,32,False,False,USA South,
2025,3,Eastern,Alvernia,24,14,False,True,Mid Atlantic,Mid Atlantic
2025,3,Nebraska,Houston Christian,59,7,False,False,Big Ten,Southland
2025,3,Central Connecticut,Saint Francis,31,7,False,True,NEC,NEC
2025,3,Alabama,Wisconsin,38,14,False,False,SEC,Big Ten
2025,3,Montclair State,Lycoming,27,24,True,False,New Jersey,Landmark Conference
2025,3,Michigan,Central Michigan,63,3,False,False,Big Ten,Mid-American
2025,3,Long Island University,Sacred Heart,21,24,False,False,NEC,FCS Independents
2025,3,Duquesne,Lehigh,21,35,False,False,NEC,Patriot
2025,3,Plymouth State,Worcester State,47,46,False,True,MSCAC,MSCAC
2025,3,Millersville,Glenville State,28,44,False,False,Pennsylvania State Athletic,Mountain East
2025,3,Findlay,Wayne State (MI),7,3,False,False,Great Midwest Athletic,GLIAC
2025,3,Anna Maria College,Framingham State,25,31,False,False,MSCAC,MSCAC
2025,3,Dean,Mass Maritime,0,28,False,False,MSCAC,MSCAC
2025,3,Troy,Memphis,7,28,False,False,Sun Belt,American Athletic
2025,3,Alfred,Ithaca,14,45,False,False,Empire 8,Liberty League
2025,3,Maryland,Towson,44,17,False,False,Big Ten,Coastal Athletic
2025,3,Northwestern,Oregon,14,34,False,True,Big Ten,Big Ten
2025,3,Misericordia,Albright,42,21,False,True,Mid Atlantic,Mid Atlantic
2025,3,Seton Hill,Bloomsburg,31,28,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,3,California (PA),West Chester,26,24,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic
2025,3,Buffalo State,Hartwick,27,29,False,False,Liberty League,Empire 8
2025,3,Hilbert,Alfred State,13,49,False,False,Empire 8,Empire 8
2025,3,Salve Regina,Western New England,34,28,False,False,NEWMAC,Commonwealth Coast
2025,3,Temple,Oklahoma,3,42,False,False,American Athletic,SEC
2025,3,The College of New Jersey,Wilkes,17,3,False,False,New Jersey,Landmark Conference
2025,3,Vermont State Castleton,Norwich,30,8,False,False,New Jersey,NEWMAC
2025,3,Bluffton,Albion,39,45,False,False,Heartland,Michigan
2025,3,Brockport,Hobart,14,10,False,False,Empire 8,Liberty League
2025,3,Alma,Denison,53,27,False,False,Michigan,North Coast
2025,3,Kenyon,Wisconsin Eau Claire,6,35,False,False,North Coast,Wisconsin
2025,3,Endicott,Muhlenberg,20,28,False,False,Commonwealth Coast,Centennial
2025,3,Kent State,Buffalo,28,31,False,True,Mid-American,Mid-American
2025,3,Springfield,Husson,38,6,False,False,NEWMAC,Commonwealth Coast
2025,3,SUNY Morrisville,Rochester (NY),14,30,False,False,Empire 8,Liberty League
2025,3,Georgia Tech,Clemson,24,21,False,True,ACC,ACC
2025,3,Carnegie Mellon,Wisconsin La Crosse,14,38,False,False,Presidents',Wisconsin
2025,3,Auburn,South Alabama,31,15,False,False,SEC,Sun Belt
2025,3,Northern Michigan,St. Thomas (MN),7,20,False,False,GLIAC,Pioneer
2025,3,Ferrum,Shaw,14,6,False,False,Carolinas,CIAA
2025,3,American International,Assumption,21,39,False,True,Northeast 10,Northeast 10
2025,3,Wabash,Case Western Reserve,38,28,False,False,North Coast,Presidents'
2025,3,Kalamazoo,Bethany (WV),50,7,False,False,Michigan,Presidents'
2025,3,New England,WPI,41,3,False,False,Commonwealth Coast,NEWMAC
2025,3,Wittenberg,Washington and Lee,24,21,False,False,North Coast,Old Dominion
2025,3,Gettysburg,Christopher Newport,14,49,False,False,Centennial,New Jersey
2025,3,Grove City,Mount Union,14,49,False,False,Presidents',Ohio
2025,3,Ursinus,Kean,42,14,False,False,Centennial,New Jersey
